customer_id,ticket_text,category
CUST-04495,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04496,"Great experience overall, keep up the good work.",satisfied
CUST-04497,Technician never showed up for the scheduled appointment.,service_quality
CUST-04498,My bill keeps increasing every month for no clear reason.,billing
CUST-04499,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04500,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04501,The billing department never resolves my disputes.,billing
CUST-04502,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04503,"Great experience overall, keep up the good work.",satisfied
CUST-04504,"Everything works great, no complaints at all this month.",satisfied
CUST-04505,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04506,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04507,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04508,The internet keeps disconnecting several times a day.,service_quality
CUST-04509,Technician never showed up for the scheduled appointment.,service_quality
CUST-04510,The billing department never resolves my disputes.,billing
CUST-04511,My bill keeps increasing every month for no clear reason.,billing
CUST-04512,Call quality has been terrible the past few weeks.,service_quality
CUST-04513,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04514,Technician never showed up for the scheduled appointment.,service_quality
CUST-04515,"Great experience overall, keep up the good work.",satisfied
CUST-04516,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04517,Call quality has been terrible the past few weeks.,service_quality
CUST-04518,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04519,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04520,Call quality has been terrible the past few weeks.,service_quality
CUST-04521,"Great experience overall, keep up the good work.",satisfied
CUST-04522,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04523,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04524,Call quality has been terrible the past few weeks.,service_quality
CUST-04525,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04526,The billing department never resolves my disputes.,billing
CUST-04527,Technician never showed up for the scheduled appointment.,service_quality
CUST-04528,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04529,I was overcharged again this month and nobody explained why.,billing
CUST-04530,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04531,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04532,Call quality has been terrible the past few weeks.,service_quality
CUST-04533,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04534,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04535,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04536,I was overcharged again this month and nobody explained why.,billing
CUST-04537,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04538,Technician never showed up for the scheduled appointment.,service_quality
CUST-04539,The billing department never resolves my disputes.,billing
CUST-04540,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04541,My bill keeps increasing every month for no clear reason.,billing
CUST-04542,Call quality has been terrible the past few weeks.,service_quality
CUST-04543,The internet keeps disconnecting several times a day.,service_quality
CUST-04544,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04545,"Everything works great, no complaints at all this month.",satisfied
CUST-04546,"Great experience overall, keep up the good work.",satisfied
CUST-04547,Call quality has been terrible the past few weeks.,service_quality
CUST-04548,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04549,Call quality has been terrible the past few weeks.,service_quality
CUST-04550,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04551,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04552,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04553,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04554,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04555,"Great experience overall, keep up the good work.",satisfied
CUST-04556,"Everything works great, no complaints at all this month.",satisfied
CUST-04557,The internet keeps disconnecting several times a day.,service_quality
CUST-04558,The internet keeps disconnecting several times a day.,service_quality
CUST-04559,"Everything works great, no complaints at all this month.",satisfied
CUST-04560,"Everything works great, no complaints at all this month.",satisfied
CUST-04561,The billing department never resolves my disputes.,billing
CUST-04562,Call quality has been terrible the past few weeks.,service_quality
CUST-04563,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04564,"Everything works great, no complaints at all this month.",satisfied
CUST-04565,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04566,Technician never showed up for the scheduled appointment.,service_quality
CUST-04567,"Great experience overall, keep up the good work.",satisfied
CUST-04568,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04569,The internet keeps disconnecting several times a day.,service_quality
CUST-04570,"Everything works great, no complaints at all this month.",satisfied
CUST-04571,"Great experience overall, keep up the good work.",satisfied
CUST-04572,Call quality has been terrible the past few weeks.,service_quality
CUST-04573,Call quality has been terrible the past few weeks.,service_quality
CUST-04574,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04575,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04576,The internet keeps disconnecting several times a day.,service_quality
CUST-04577,"Everything works great, no complaints at all this month.",satisfied
CUST-04578,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04579,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04580,"Great experience overall, keep up the good work.",satisfied
CUST-04581,My bill keeps increasing every month for no clear reason.,billing
CUST-04582,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04583,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04584,"Great experience overall, keep up the good work.",satisfied
